FileName,DetectedCount,Notes
front_camera_20260316_111925_770532.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111925_770532.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111925_770532.jpg' were found."
front_camera_20260316_111926_868198.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111926_868198.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111926_868198.jpg' were found."
front_camera_20260316_111927_972568.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111927_972568.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111927_972568.jpg' were found."
front_camera_20260316_111929_069253.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111929_069253.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111929_069253.jpg' were found."
front_camera_20260316_111930_168658.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111930_168658.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111930_168658.jpg' were found."
front_camera_20260316_111931_265288.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111931_265288.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111931_265288.jpg' were found."
front_camera_20260316_111932_265318.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111932_265318.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111932_265318.jpg' were found."
front_camera_20260316_111933_265843.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111933_265843.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111933_265843.jpg' were found."
front_camera_20260316_111934_265850.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111934_265850.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111934_265850.jpg' were found."
front_camera_20260316_111935_364885.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111935_364885.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111935_364885.jpg' were found."
front_camera_20260316_111936_465189.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111936_465189.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111936_465189.jpg' were found."
front_camera_20260316_111937_465313.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111937_465313.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111937_465313.jpg' were found."
front_camera_20260316_111938_468910.jpg,-1,"Error: Unable to find file ""/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111938_468910.jpg"". | MoveError: No matching files named '/Users/caoyucong/Desktop/OxbotsSimulator/tools/camera_calibration/aprilTagCalibImages/front_camera_20260316_111938_468910.jpg' were found."
